Accel_x,Accel_y,Accel_z
-0.079,0.916,-0.371
-0.379,1.226,-0.679
-0.318,1.24,-0.455
-0.153,1.065,-0.364
-0.191,1.264,-0.645
-0.245,1.32,-0.644
-0.158,1.28,-0.493
-0.048,1.268,-0.348
0.007,1.291,-0.365
-0.129,1.357,-0.721
-0.189,1.345,-0.725
-0.289,1.296,-0.896
-0.262,1.239,-0.82
-0.244,1.123,-0.653
-0.246,1.059,-0.583
-0.258,1.018,-0.406
-0.24,0.933,-0.301
-0.254,0.986,-0.135
-0.261,1.062,-0.045
-0.217,1.126,0
-0.179,1.149,-0.018
-0.164,1.181,-0.071
-0.142,1.201,-0.126
-0.121,1.282,-0.122
-0.112,1.381,-0.087
-0.1,1.433,-0.047
-0.105,1.441,0.04
-0.125,1.419,0.085
-0.127,1.363,0.164
-0.133,1.339,0.274
-0.134,1.292,0.329
-0.142,1.244,0.412
-0.144,1.21,0.457
-0.18,1.196,0.446
-0.237,1.172,0.502
-0.284,1.096,0.48
-0.258,1.051,0.41
-0.158,1.024,0.427
-0.139,0.967,0.447
-0.092,0.935,0.46
-0.009,0.952,0.486
-0.012,0.923,0.482
-0.035,0.915,0.467
-0.043,0.892,0.442
-0.051,0.876,0.426
-0.17,0.949,0.443
-0.227,0.956,0.435
-0.289,0.934,0.422
-0.299,0.895,0.423
-0.289,0.874,0.442
-0.264,0.83,0.456
-0.254,0.793,0.485
-0.246,0.774,0.497
-0.252,0.748,0.508
-0.259,0.716,0.523
-0.265,0.704,0.53
-0.28,0.681,0.532
-0.286,0.666,0.544
-0.298,0.657,0.555
-0.325,0.641,0.552
-0.344,0.592,0.521
-0.433,0.51,0.431
-0.5,0.526,0.357
-0.527,0.623,0.491
-0.49,0.72,0.529
-0.46,0.706,0.578
-0.401,0.677,0.576
-0.385,0.617,0.561
-0.366,0.578,0.552
-0.379,0.529,0.557
-0.396,0.423,0.889
-0.318,0.398,1.056
-0.315,0.32,1.114
-0.285,0.274,1.045
-0.26,0.182,0.972
-0.267,0.195,0.867
-0.277,0.24,0.814
-0.291,0.378,0.792
-0.313,0.523,0.712
-0.313,0.638,0.708
-0.285,0.63,0.731
-0.301,0.64,0.649
-0.319,0.7,0.626
-0.324,0.75,0.595
-0.345,0.832,0.59
-0.36,0.882,0.569
-0.376,0.889,0.545
-0.354,0.89,0.537
-0.335,0.887,0.532
-0.295,0.879,0.533
-0.24,0.881,0.528
-0.216,0.885,0.524
-0.17,0.884,0.538
-0.133,0.871,0.546
-0.122,0.842,0.546
-0.107,0.826,0.544
-0.111,0.8,0.537
-0.129,0.794,0.541
-0.203,0.77,0.537
-0.252,0.764,0.505
-0.346,0.762,0.481
-0.383,0.782,0.478
-0.395,0.792,0.455
-0.402,0.787,0.433
-0.402,0.778,0.382
-0.386,0.773,0.361
-0.36,0.777,0.356
-0.343,0.795,0.352
-0.298,0.809,0.363
-0.264,0.833,0.381
-0.253,0.843,0.394
-0.249,0.852,0.406
-0.244,0.872,0.406
-0.268,0.885,0.291
-0.4,0.972,0.208
-0.388,0.989,0.235
-0.347,0.993,0.241
-0.334,0.991,0.268
-0.309,0.98,0.353
-0.261,0.94,0.377
-0.422,1.039,0.784
-0.463,0.969,0.621
-0.426,0.849,0.597
-0.448,0.846,0.565
-0.47,0.794,0.535
-0.436,0.723,0.554
-0.443,0.722,0.512
-0.43,0.704,0.503
-0.426,0.713,0.505
-0.432,0.737,0.508
-0.427,0.759,0.528
-0.423,0.776,0.542
-0.428,0.803,0.546
-0.427,0.805,0.552
-0.427,0.808,0.557
-0.427,0.802,0.556
-0.42,0.792,0.541
-0.403,0.773,0.532
-0.391,0.765,0.514
-0.366,0.762,0.5
-0.352,0.765,0.483
-0.34,0.765,0.477
-0.347,0.771,0.478
-0.346,0.778,0.482
-0.341,0.793,0.484
-0.337,0.811,0.493
-0.339,0.812,0.492
-0.335,0.801,0.493
-0.34,0.789,0.491
-0.35,0.779,0.489
-0.355,0.763,0.49
-0.358,0.757,0.479
-0.351,0.754,0.473
-0.339,0.772,0.472
-0.331,0.791,0.472
-0.329,0.851,0.497
-0.337,0.88,0.528
-0.366,0.918,0.54
-0.382,0.925,0.56
-0.401,0.922,0.564
-0.424,0.899,0.558
-0.426,0.886,0.549
-0.42,0.852,0.542
-0.422,0.801,0.515
-0.432,0.773,0.506
-0.429,0.724,0.499
-0.441,0.692,0.494
-0.458,0.623,0.499
-0.482,0.566,0.494
-0.483,0.545,0.486
-0.455,0.531,0.488
-0.438,0.542,0.492
-0.407,0.555,0.495
-0.379,0.573,0.493
-0.357,0.617,0.496
-0.292,0.642,0.508
-0.263,0.694,0.532
-0.248,0.736,0.554
-0.238,0.749,0.572
-0.262,0.771,0.584
-0.277,0.784,0.591
-0.29,0.769,0.597
-0.366,0.792,0.621
-0.42,0.805,0.64
-0.433,0.85,0.652
-0.419,0.705,0.682
-0.522,0.638,0.673
-0.614,0.511,0.691
-0.568,0.468,0.716
-0.515,0.291,0.763
-0.485,0.193,0.784
-0.525,0.26,0.767
-0.587,0.325,0.744
-0.555,0.534,0.583
-0.439,0.628,0.545
-0.36,0.991,0.454
-0.324,1.367,0.313
-0.188,1.239,0.271
-0.12,0.977,0.352
-0.143,1.022,0.38
-0.326,1.164,0.382
-0.309,1.188,0.351
-0.39,1.183,0.351
-0.409,1.091,0.37
-0.408,1.031,0.399
-0.396,0.938,0.425
-0.393,0.901,0.472
-0.405,0.894,0.499
-0.42,0.87,0.506
-0.443,0.843,0.527
-0.447,0.786,0.514
-0.452,0.638,0.5
-0.46,0.725,0.501
-0.448,0.701,0.516
-0.439,0.686,0.541
-0.417,0.678,0.545
-0.408,0.679,0.539
-0.384,0.683,0.557
-0.369,0.694,0.578
-0.342,0.692,0.603
-0.323,0.693,0.612
-0.316,0.7,0.615
-0.306,0.706,0.612
-0.3,0.729,0.583
-0.313,0.76,0.504
-0.337,0.838,0.477
-0.346,0.998,0.456
-0.354,0.943,0.463
-0.331,0.958,0.471
-0.321,0.956,0.48
-0.319,0.956,0.457
-0.336,0.969,0.447
-0.352,0.964,0.424
-0.382,0.954,0.413
-0.403,0.902,0.385
-0.409,0.86,0.391
-0.408,0.792,0.374
-0.412,0.76,0.363
-0.438,0.766,0.334
-0.286,1.006,-0.804
-0.319,0.993,-0.739
-0.336,1.046,-0.577
-0.308,0.994,-0.505
-0.31,0.96,-0.573
-0.325,0.967,-0.659
-0.349,0.96,-0.691
-0.319,0.923,-0.717
-0.291,0.865,-0.65
-0.266,0.838,-0.634
-0.227,0.837,-0.634
-0.241,0.842,-0.634
-0.264,0.818,-0.663
-0.221,0.764,-0.724
-0.247,0.741,-0.738
-0.155,0.711,-0.663
-0.029,0.869,-0.625
-0.047,0.798,-0.723
-0.261,0.705,-0.857
-0.334,0.504,-0.943
-0.372,0.546,-0.954
-0.375,0.489,-0.923
-0.306,0.491,-0.875
-0.255,0.536,-0.873
-0.241,0.597,-0.885
-0.219,0.616,-0.902
-0.217,0.62,-0.911
-0.227,0.602,-0.917
-0.259,0.59,-0.918
-0.29,0.558,-0.873
-0.301,0.525,-0.853
-0.302,0.491,-0.819
-0.292,0.478,-0.795
-0.305,0.443,-0.777
-0.317,0.422,-0.748
-0.334,0.383,-0.733
-0.336,0.348,-0.706
-0.34,0.32,-0.666
-0.363,0.315,-0.625
-0.368,0.307,-0.613
-0.374,0.31,-0.62
-0.373,0.319,-0.622
-0.37,0.327,-0.626
-0.362,0.344,-0.64
-0.367,0.352,-0.653
-0.372,0.363,-0.659
-0.373,0.362,-0.66
-0.37,0.359,-0.655
-0.362,0.352,-0.654
-0.349,0.334,-0.657
-0.344,0.328,-0.661
-0.342,0.318,-0.655
-0.348,0.306,-0.649
-0.352,0.282,-0.635
-0.351,0.274,-0.615
-0.354,0.264,-0.602
-0.357,0.261,-0.569
-0.367,0.258,-0.544
-0.377,0.249,-0.541
-0.381,0.237,-0.556
-0.39,0.234,-0.567
-0.382,0.216,-0.569
-0.33,0.245,-0.622
-0.386,0.343,-0.621
-0.383,0.352,-0.628
-0.35,0.371,-0.584
-0.361,0.424,-0.603
-0.366,0.461,-0.613
-0.367,0.504,-0.622
-0.373,0.548,-0.626
-0.378,0.568,-0.603
-0.374,0.606,-0.575
-0.377,0.608,-0.533
-0.376,0.594,-0.513
-0.359,0.578,-0.516
-0.342,0.596,-0.528
-0.35,0.615,-0.536
-0.347,0.623,-0.558
-0.35,0.651,-0.572
-0.35,0.698,-0.611
-0.342,0.744,-0.644
-0.344,0.784,-0.652
-0.32,0.826,-0.59
-0.267,0.831,-0.516
-0.261,0.825,-0.479
-0.281,0.825,-0.452
-0.352,0.831,-0.483
-0.386,0.882,-0.492
-0.416,0.927,-0.539
-0.42,0.954,-0.582
-0.389,0.956,-0.575
-0.341,0.95,-0.567
-0.317,0.936,-0.537
-0.284,0.931,-0.496
-0.188,1.079,-0.426
-0.005,1.046,-0.125
-0.188,0.971,-0.532
-0.582,0.988,-0.773
-0.432,0.916,-0.562
-0.317,0.777,-0.23
-0.298,0.901,-0.21
-0.319,1.163,-0.201
-0.171,1.235,0.056
-0.045,1.065,0.153
-0.092,1.056,0.136
-0.161,1.049,0.135
-0.175,1.044,0.14
-0.211,1.036,0.101
-0.174,0.993,0.139
-0.174,0.925,0.07
-0.205,0.949,0.044
-0.163,0.885,0.084
-0.172,0.871,0.042
-0.178,0.857,0.032
-0.186,0.839,0.002
-0.246,0.847,-0.029
-0.31,0.88,-0.056
-0.335,0.913,-0.081
-0.346,1.036,-0.082
-0.23,0.987,-1.108
-0.202,0.969,-1.064
-0.038,0.935,-0.895
-0.046,1.007,-0.996
-0.074,1.062,-0.985
-0.08,0.999,-0.794
-0.06,0.904,-0.676
-0.168,0.919,-0.629
-0.167,0.915,-0.394
-0.141,1.082,-0.207
0.262,1.438,-0.057
0.304,1.144,0.065
-0.251,1.084,-0.477
-0.845,1.332,-1.025
-0.214,1.061,-0.083
-0.077,1.002,0.124
-0.037,1.151,0.144
-0.044,1.219,0.138
-0.1,1.287,0.02
-0.088,1.258,0.134
-0.195,1.29,0.083
-0.215,1.276,0.084
-0.197,1.236,0.102
-0.185,1.143,0.114
-0.182,1.111,0.151
-0.179,1.064,0.121
-0.076,0.957,0.216
-0.115,0.993,0.108
-0.147,0.978,0.157
-0.148,0.944,0.195
-0.154,0.967,0.164
-0.166,0.941,0.208
-0.191,0.948,0.248
-0.208,0.96,0.301
-0.18,0.946,0.328
-0.136,0.965,0.494
-0.144,0.995,0.442
-0.153,1.002,0.479
-0.173,1.012,0.487
-0.184,0.944,0.419
-0.12,0.89,0.351
-0.16,0.908,0.401
-0.209,0.918,0.544
-0.28,0.923,0.865
-0.363,0.85,0.938
-0.38,0.677,1.003
-0.384,0.646,1.005
-0.376,0.52,0.949
-0.33,0.471,0.892
-0.282,0.398,0.874
-0.263,0.394,0.851
-0.231,0.438,0.836
-0.237,0.508,0.793
-0.249,0.547,0.74
-0.277,0.625,0.717
-0.296,0.71,0.676
-0.345,0.75,0.663
-0.497,0.818,0.646
-0.412,0.834,0.626
-0.443,0.837,0.607
-0.453,0.804,0.568
-0.462,0.786,0.534
-0.447,0.746,0.528
-0.433,0.729,0.524
-0.397,0.705,0.528
-0.374,0.684,0.541
-0.332,0.677,0.418
-0.302,0.641,0.236
-0.31,0.818,0.236
-0.311,0.881,0.306
-0.267,0.923,0.468
-0.192,0.927,0.542
-0.207,0.943,0.555
-0.228,0.901,0.593
-0.245,0.849,0.662
-0.272,0.738,0.657
-0.285,0.7,0.64
-0.304,0.682,0.65
-0.307,0.712,0.691
-0.324,0.73,0.694
-0.349,0.754,0.678
-0.361,0.761,0.651
-0.37,0.771,0.643
-0.368,0.777,0.64
-0.35,0.771,0.641
-0.34,0.754,0.636
-0.324,0.749,0.63
-0.315,0.747,0.633
-0.308,0.747,0.627
-0.322,0.752,0.61
-0.342,0.753,0.593
-0.346,0.752,0.589
-0.338,0.755,0.588
-0.327,0.782,0.579
-0.298,0.799,0.573
-0.276,0.825,0.58
-0.248,0.827,0.582
-0.238,0.809,0.589
-0.255,0.789,0.597
-0.281,0.775,0.6
-0.291,0.773,0.617
-0.288,0.77,0.621
-0.285,0.761,0.611
-0.293,0.757,0.589
-0.301,0.761,0.587
-0.301,0.77,0.588
-0.299,0.772,0.586
-0.295,0.771,0.585
-0.294,0.771,0.58
-0.287,0.768,0.58
-0.281,0.766,0.573
-0.28,0.764,0.57
-0.277,0.758,0.568
-0.271,0.759,0.567
-0.267,0.763,0.574
-0.261,0.767,0.581
-0.267,0.774,0.587
-0.272,0.775,0.603
-0.292,0.776,0.614
-0.587,0.864,0.89
-0.362,0.869,0.533
-0.14,0.803,0.566
-0.187,0.902,0.557
-0.216,0.955,0.721
-0.366,1.243,1.032
-0.372,0.861,0.655
-0.304,0.823,0.631
-0.347,0.831,0.665
-0.391,0.824,0.678
-0.419,0.781,0.662
-0.424,0.759,0.66
-0.436,0.752,0.651
-0.436,0.712,0.635
-0.429,0.655,0.601
-0.433,0.642,0.603
-0.416,0.649,0.594
-0.403,0.678,0.595
-0.388,0.7,0.58
-0.363,0.714,0.579
-0.35,0.725,0.58
-0.322,0.728,0.575
-0.304,0.752,0.579
-0.308,0.772,0.586
-0.316,0.772,0.59
-0.321,0.762,0.589
-0.323,0.754,0.587
-0.32,0.737,0.586
-0.316,0.72,0.587
-0.335,0.71,0.587
-0.355,0.685,0.584
-0.353,0.678,0.575
-0.34,0.672,0.572
-0.333,0.664,0.574
-0.342,0.651,0.576
-0.346,0.61,0.569
-0.352,0.605,0.561
-0.36,0.608,0.567
-0.36,0.624,0.565
-0.359,0.628,0.575
-0.363,0.658,0.578
-0.358,0.648,0.597
-0.354,0.673,0.609
-0.36,0.687,0.62
-0.365,0.7,0.625
-0.367,0.71,0.628
-0.365,0.728,0.63
-0.365,0.731,0.628
-0.361,0.726,0.626
-0.352,0.712,0.623
-0.345,0.711,0.607
-0.321,0.713,0.603
-0.308,0.724,0.589
-0.294,0.728,0.585
-0.294,0.732,0.583
-0.301,0.726,0.587
-0.31,0.723,0.591
-0.324,0.724,0.602
-0.331,0.726,0.619
-0.344,0.726,0.628
-0.355,0.718,0.645
-0.38,0.709,0.653
-0.396,0.696,0.654
-0.389,0.689,0.651
-0.361,0.689,0.645
-0.337,0.698,0.633
-0.299,0.712,0.615
-0.263,0.728,0.612
-0.23,0.728,0.595
-0.223,0.743,0.577
-0.194,0.742,0.567
-0.181,0.736,0.553
-0.171,0.768,0.568
-0.17,0.72,0.564
-0.192,0.717,0.577
-0.206,0.738,0.61
-0.207,0.729,0.629
-0.23,0.734,0.656
-0.246,0.736,0.679
-0.272,0.739,0.691
-0.274,0.732,0.715
-0.276,0.738,0.731
-0.291,0.75,0.735
-0.296,0.76,0.741
-0.291,0.759,0.742
-0.292,0.762,0.733
-0.292,0.757,0.717
-0.271,0.728,0.71
-0.263,0.721,0.696
-0.251,0.72,0.69
-0.235,0.716,0.688
-0.204,0.755,0.707
-0.18,0.779,0.72
-0.195,0.732,0.691
-0.22,0.708,0.672
-0.241,0.679,0.684
-0.231,0.637,0.685
-0.234,0.609,0.7
-0.285,0.565,0.704
-0.308,0.573,0.73
-0.357,0.559,0.74
-0.343,0.516,0.777
-0.327,0.646,0.779
-0.297,0.697,0.762
-0.294,0.687,0.788
-0.306,0.694,0.818
-0.315,0.706,0.863
-0.333,0.711,0.877
-0.261,0.73,0.888
-0.276,0.716,0.967
-0.315,0.692,0.958
-0.304,0.491,0.934
-0.283,0.238,0.96
-0.181,0.017,1.015
-0.131,0.044,1.071
-0.117,0.138,0.907
-0.096,0.365,0.842
-0.153,0.651,0.773
-0.258,0.871,0.555
-0.42,1.735,0.237
-0.339,1.11,0.343
-0.428,1.042,0.414
-0.595,1.146,0.407
-0.661,1.117,0.331
-0.718,1.057,0.308
-0.689,0.865,0.313
-0.594,0.79,0.469
-0.545,0.697,0.561
-0.508,0.625,0.746
-0.439,0.597,0.804
-0.382,0.548,0.865
-0.359,0.526,0.899
-0.328,0.506,0.91
-0.323,0.551,0.915
-0.352,0.595,0.901
-0.353,0.617,0.887
-0.354,0.604,0.817
-0.397,0.642,0.74
-0.371,0.684,0.719
-0.37,0.745,0.692
-0.305,0.752,0.701
-0.276,0.809,0.68
-0.268,0.899,0.644
-0.23,1.021,0.639
-0.212,1.087,0.584
-0.195,1.11,0.509
-0.183,1.139,0.48
-0.166,1.139,0.466
-0.14,1.136,0.477
-0.106,1.132,0.536
-0.092,1.12,0.607
-0.077,1.085,0.64
-0.086,1.049,0.664
-0.128,1.024,0.62
-0.183,0.967,0.575
-0.22,0.947,0.464
-0.291,0.932,0.411
-0.333,0.914,0.321
-0.436,0.764,0.243
-0.508,0.811,0.144
-0.545,0.735,0.089
-0.562,0.71,-0.011
-0.6,0.684,-0.074
-0.618,0.526,-0.427
-0.84,0.264,-0.793
-0.844,0.211,-0.548
-0.664,0.665,-0.411
-0.571,0.756,-0.447
-0.37,0.747,-0.513
-0.088,0.797,-0.486
0.011,0.854,-0.493
-0.023,0.854,-0.517
-0.119,0.859,-0.517
-0.148,0.879,-0.501
-0.141,0.912,-0.487
-0.158,0.904,-0.543
-0.194,0.887,-0.586
-0.22,0.899,-0.64
-0.236,0.889,-0.706
-0.262,0.867,-0.741
-0.336,0.787,-0.817
-0.35,0.76,-0.824
-0.348,0.731,-0.815
-0.349,0.663,-0.79
-0.341,0.64,-0.734
-0.29,0.647,-0.696
-0.262,0.645,-0.647
-0.254,0.624,-0.645
-0.242,0.63,-0.619
-0.243,0.626,-0.612
-0.249,0.618,-0.605
-0.274,0.579,-0.615
-0.293,0.565,-0.639
-0.293,0.579,-0.647
-0.281,0.587,-0.658
-0.278,0.584,-0.663
-0.283,0.579,-0.665
-0.277,0.588,-0.666
-0.271,0.588,-0.665
-0.257,0.591,-0.662
-0.253,0.593,-0.67
-0.257,0.594,-0.691
-0.264,0.583,-0.695
-0.266,0.571,-0.695
-0.273,0.56,-0.688
-0.278,0.529,-0.682
-0.278,0.524,-0.661
-0.275,0.523,-0.633
-0.273,0.525,-0.615
-0.272,0.521,-0.569
-0.28,0.513,-0.534
-0.3,0.506,-0.528
-0.311,0.496,-0.528
-0.326,0.49,-0.538
-0.335,0.48,-0.542
-0.332,0.479,-0.544
-0.317,0.476,-0.543
-0.331,0.487,-0.517
-0.304,0.469,-0.541
-0.249,0.489,-0.521
-0.245,0.514,-0.49
-0.234,0.542,-0.497
-0.203,0.558,-0.492
-0.197,0.601,-0.484
-0.203,0.65,-0.493
-0.23,0.704,-0.517
-0.304,0.723,-0.521
-0.359,0.755,-0.538
-0.406,0.791,-0.55
-0.332,0.817,-0.443
-0.351,0.877,-0.468
-0.326,0.922,-0.399
-0.323,0.935,-0.382
-0.281,1.042,-0.315
-0.122,1.171,-0.028
-0.048,1.131,-0.114
-0.302,1.033,-0.681
-0.483,0.956,-0.534
-0.117,1.021,0.847
-0.083,0.981,0.912
-0.1,0.967,0.841
-0.124,1.108,0.695
-0.167,1.032,0.568
-0.196,1.069,0.525
-0.222,1.058,0.465
-0.287,1.046,0.438
-0.344,0.883,0.406
-0.374,0.973,0.349
-0.395,0.953,0.317
-0.407,0.94,0.253
-0.434,0.919,0.224
-0.436,0.87,0.195
-0.43,0.844,0.185
-0.418,0.797,0.166
-0.416,0.783,0.092
-0.416,0.77,0.01
-0.407,0.782,-0.029
-0.404,0.803,-0.098
-0.398,0.803,-0.152
-0.383,0.802,-0.152
-0.368,0.81,-0.124
-0.347,0.822,-0.122
-0.336,0.835,-0.155
-0.331,0.854,-0.224
-0.304,0.883,-0.266
-0.289,0.875,-0.358
-0.269,0.873,-0.421
-0.247,0.88,-0.441
-0.252,0.765,-0.51
-0.262,0.842,-0.536
-0.274,0.807,-0.592
-0.291,0.754,-0.658
-0.345,0.721,-0.686
-0.337,0.688,-0.677
-0.324,0.675,-0.65
-0.324,0.665,-0.666
-0.338,0.668,-0.671
-0.347,0.695,-0.675
-0.379,0.702,-0.684
-0.365,0.709,-0.651
-0.355,0.71,-0.576
-0.355,0.719,-0.528
-0.342,0.732,-0.514
-0.334,0.728,-0.531
-0.321,0.712,-0.556
-0.305,0.711,-0.617
-0.293,0.714,-0.672
-0.27,0.695,-0.697
-0.266,0.669,-0.732
-0.256,0.659,-0.731
-0.247,0.649,-0.725
-0.244,0.65,-0.708
-0.239,0.656,-0.7
-0.26,0.682,-0.741
-0.267,0.73,-0.854
-0.228,0.712,-0.821
-0.227,0.638,-0.78
-0.239,0.579,-0.708
-0.256,0.566,-0.643
-0.246,0.555,-0.641
-0.24,0.563,-0.617
-0.256,0.567,-0.605
-0.286,0.536,-0.586
-0.288,0.52,-0.58
-0.243,0.501,-0.603
-0.232,0.482,-0.612
-0.235,0.488,-0.608
-0.224,0.482,-0.625
-0.217,0.473,-0.65
-0.213,0.477,-0.652
-0.205,0.506,-0.638
-0.213,0.491,-0.647
-0.22,0.488,-0.635
-0.222,0.501,-0.622
-0.219,0.514,-0.615
-0.211,0.532,-0.609
-0.213,0.539,-0.596
-0.218,0.548,-0.592
-0.219,0.56,-0.589
-0.223,0.569,-0.59
-0.225,0.569,-0.587
-0.228,0.563,-0.588
-0.229,0.559,-0.587
-0.23,0.56,-0.569
-0.23,0.569,-0.568
-0.231,0.581,-0.554
-0.227,0.569,-0.529
-0.239,0.554,-0.512
-0.273,0.518,-0.512
-0.265,0.523,-0.509
-0.268,0.518,-0.522
-0.323,0.484,-0.557
-0.351,0.476,-0.59
-0.324,0.474,-0.575
-0.314,0.439,-0.545
-0.297,0.489,-0.488
-0.301,0.497,-0.495
-0.333,0.51,-0.48
-0.332,0.587,-0.497
-0.325,0.662,-0.515
-0.309,0.694,-0.526
-0.289,0.742,-0.528
-0.276,0.794,-0.493
-0.248,0.831,-0.458
-0.236,0.87,-0.442
-0.225,1.097,-0.319
0.083,1.328,-0.09
0.041,1.168,-0.141
-0.219,1.069,-0.774
-0.434,0.852,-0.674
-0.375,0.818,-0.339
-0.247,0.859,-0.042
-0.192,0.882,0.023
-0.197,1.11,0.012
-0.153,1.112,0.122
-0.225,1.069,-0.047
-0.298,1.074,-0.122
-0.102,1.095,0.835
-0.055,1.016,0.827
-0.076,0.999,0.836
-0.155,1.026,0.827
-0.164,1.003,0.779
-0.159,0.992,0.761
-0.146,0.969,0.764
-0.145,0.934,0.766
-0.163,0.916,0.759
-0.189,0.876,0.752
-0.193,0.849,0.765
-0.182,0.773,0.764
-0.167,0.685,0.762
-0.144,0.643,0.754
-0.144,0.574,0.756
-0.147,0.54,0.745
-0.154,0.464,0.724
-0.179,0.406,0.665
-0.212,0.47,0.693
-0.29,0.487,0.69
-0.329,0.491,0.668
-0.365,0.481,0.637
-0.362,0.354,0.614
-0.395,0.359,0.579
-0.375,0.293,0.633
-0.339,0.261,0.718
-0.339,0.239,0.745
-0.369,0.244,0.76
-0.39,0.312,0.811
-0.431,0.371,0.824
-0.452,0.453,0.846
-0.455,0.469,0.827
-0.453,0.484,0.823
-0.441,0.491,0.839
-0.409,0.494,0.847
-0.391,0.499,0.863
-0.366,0.502,0.849
-0.346,0.496,0.828
-0.338,0.481,0.772
-0.324,0.473,0.708
-0.327,0.468,0.677
-0.335,0.478,0.638
-0.347,0.517,0.63
-0.355,0.571,0.633
-0.366,0.599,0.638
-0.374,0.645,0.654
-0.383,0.681,0.705
-0.395,0.74,0.717
-0.389,0.775,0.768
-0.38,0.792,0.802
-0.37,0.785,0.836
-0.346,0.758,0.803
-0.289,0.69,0.772
-0.267,0.674,0.724
-0.255,0.683,0.708
-0.259,0.699,0.712
-0.255,0.689,0.712
-0.25,0.678,0.706
-0.27,0.666,0.685
-0.287,0.678,0.66
-0.33,0.687,0.65
-0.346,0.695,0.63
-0.363,0.691,0.629
-0.357,0.684,0.63
-0.351,0.678,0.653
-0.33,0.681,0.667
-0.463,0.749,0.329
-0.447,0.836,0.289
-0.374,0.935,0.365
-0.335,0.921,0.577
-0.236,0.886,0.639
-0.178,0.828,0.68
-0.171,0.806,0.685
-0.2,0.765,0.679
-0.225,0.732,0.666
-0.272,0.719,0.69
-0.304,0.711,0.707
-0.32,0.712,0.72
-0.354,0.718,0.718
-0.374,0.728,0.703
-0.407,0.726,0.687
-0.424,0.707,0.683
-0.423,0.695,0.679
-0.407,0.671,0.679
-0.394,0.655,0.685
-0.366,0.652,0.692
-0.345,0.651,0.699
-0.34,0.658,0.698
-0.336,0.683,0.699
-0.322,0.715,0.701
-0.309,0.717,0.709
-0.281,0.709,0.724
-0.244,0.681,0.733
-0.233,0.673,0.734
-0.224,0.671,0.728
-0.227,0.671,0.717
-0.24,0.677,0.718
-0.26,0.675,0.71
-0.281,0.674,0.676
-0.326,0.668,0.663
-0.342,0.661,0.654
-0.352,0.637,0.652
-0.344,0.61,0.653
-0.298,0.592,0.664
-0.269,0.572,0.664
-0.269,0.595,0.674
-0.282,0.613,0.681
-0.322,0.643,0.682
-0.347,0.642,0.668
-0.396,0.645,0.659
-0.416,0.651,0.652
-0.417,0.638,0.655
-0.394,0.619,0.652
-0.384,0.613,0.645
-0.365,0.618,0.654
-0.363,0.655,0.67
-0.358,0.667,0.672
-0.371,0.654,0.665
-0.365,0.633,0.671
-0.165,1.069,0.741
-0.232,0.97,0.707
-0.27,0.877,0.657
-0.34,0.842,0.643
-0.395,0.792,0.648
-0.414,0.754,0.663
-0.431,0.735,0.667
-0.431,0.713,0.684
-0.42,0.701,0.691
-0.405,0.695,0.697
-0.385,0.686,0.698
-0.363,0.676,0.699
-0.355,0.671,0.688
-0.346,0.67,0.686
-0.342,0.664,0.688
-0.342,0.661,0.696
-0.338,0.653,0.699
-0.338,0.634,0.696
-0.346,0.628,0.685
-0.344,0.599,0.671
-0.347,0.603,0.656
-0.346,0.595,0.647
-0.346,0.604,0.617
-0.345,0.609,0.611
-0.325,0.619,0.62
-0.305,0.62,0.665
-0.258,0.612,0.694
-0.209,0.602,0.755
-0.194,0.604,0.799
-0.184,0.625,0.819
-0.187,0.656,0.857
-0.189,0.671,0.874
-0.192,0.7,0.882
-0.204,0.712,0.841
-0.241,0.757,0.808
-0.255,0.776,0.776
-0.261,0.833,0.765
-0.267,0.857,0.745
-0.363,0.84,0.794
-0.294,0.864,0.75
-0.268,0.758,0.704
-0.213,0.712,0.81
-0.09,0.671,0.886
-0.1,0.66,0.985
-0.168,0.611,0.956
-0.181,0.55,0.896
-0.211,0.5,0.796
-0.176,0.526,0.798
-0.133,0.489,0.603
0.046,0.427,0.654
-0.011,0.465,0.705
-0.245,0.444,0.618
-0.683,0.119,0.01
-1.158,-0.004,-1.12
-1.677,0.009,-1.27
-1.617,0.607,-1.071
-1.087,0.897,-0.784
-0.659,1.266,-0.768
-0.52,1.421,-0.791
-0.282,1.484,-0.862
-0.151,1.388,-0.959
-0.144,1.177,-0.981
-0.191,1.129,-0.947
-0.214,1.012,-0.891
-0.219,0.926,-0.767
-0.282,0.881,-0.741
-0.311,0.659,-0.671
-0.31,0.666,-0.559
-0.262,0.856,-0.513
-0.168,0.914,-0.47
-0.144,0.928,-0.536
-0.069,1.027,-0.601
-0.071,1.049,-0.79
-0.145,1.005,-0.89
-0.211,0.887,-0.936
-0.221,0.816,-0.832
-0.191,0.821,-0.684
-0.144,0.827,-0.624
-0.126,0.82,-0.571
-0.136,0.801,-0.588
-0.133,0.799,-0.6
-0.107,0.791,-0.611
-0.107,0.775,-0.629
-0.114,0.766,-0.633
-0.14,0.74,-0.636
-0.152,0.724,-0.638
-0.147,0.73,-0.636
-0.007,0.741,-0.633
-0.109,0.742,-0.644
-0.102,0.741,-0.649
-0.1,0.738,-0.654
-0.098,0.735,-0.65
-0.102,0.735,-0.652
-0.107,0.74,-0.658
-0.122,0.742,-0.659
